glottocode	plosive_series	plosive_fullness	plosive_markedness_fullness	fricative_series	fricative_fullness	fricative_markedness_fullness	affricate_series	affricate_fullness	affricate_markedness_fullness	series	series_fullness	series_markedness_fullness	plosive_places	plosive_places_fullness	plosive_places_markedness_fullness	fricative_places	fricative_places_fullness	fricative_places_markedness_fullness	affricate_places	affricate_places_fullness	affricate_places_markedness_fullness	all_places	all_places_fullness	all_places_markedness_fullness
nate1242	4	1.6	1.7200302958450941	3	1.0	1.0	0	0.0	0.0	5	2.1	2.522422380909997	5	4.0	4.210096788564642	2	2.0	2.0	0	0.0	0.0	5	3.5	3.9783603665193343
natu1246	5	2.0	2.7430372325603773	4	1.0	1.0987730518746135	0	0.0	0.0	7	2.2222222222222223	3.654646463432654	9	6.0	7.105422853415948	2	1.0	1.1278792291992978	0	0.0	0.0	9	4.0	4.666294624147315
nauk1242	3	1.0	1.0	4	1.5	1.3301363189185178	0	0.0	0.0	5	2.5	2.2429566740381968	4	4.0	4.0	4	3.0	3.127762122375384	0	0.0	0.0	4	3.333333333333333	3.5871215847358076
nava1243	5	2.0	2.4235819894138544	4	1.6	1.9421358470019885	5	3.0	3.0	7	3.5714285714285716	3.9714146115822073	4	2.6666666666666665	2.938427222218248	5	4.0	4.730720889726265	3	3.0	3.0	7	5.0	5.822107783229552
nawd1238	4	1.75	1.7423122056502383	4	1.5	1.3405523525702767	3	1.0	1.0	6	2.35	2.5852930188259458	4	3.5	3.3530733159790134	2	1.5	1.7867127549172217	1	1.0	1.0	5	3.25	3.7236619081393965
nawu1242	4	1.8333333333333335	1.978672569501546	3	1.0	1.0	4	1.5	1.9848419428457278	5	2.321428571428571	2.6559137364104637	6	5.5	5.820903773557538	4	4.0	4.0	2	1.5	1.7944300430821256	8	6.333333333333333	7.392143032137783
naxi1245	6	4.0	4.0	4	2.0	2.0	6	4.0	4.0	8	5.666666666666667	5.823062294023874	3	3.0	3.0	5	5.0	5.0	3	3.0	3.0	6	5.666666666666667	5.901374250015811
ncan1245	5	1.6666666666666665	1.6997857720543437	3	1.0	1.0	4	2.0	2.0	6	2.5	2.5769933730318235	3	1.6666666666666665	1.621887569024018	3	3.0	3.0	1	1.0	1.0	4	2.5	2.647761714345051
ndai1238	6	3.6666666666666665	3.8108077539606615	4	1.6666666666666665	1.8247945021871361	5	3.0	3.0	8	4.916666666666666	5.232950123108157	4	3.75	3.9879946527695003	3	2.5	2.7783204924998444	1	1.0	1.0	5	4.3	4.734761334434554
ndal1241	4	2.0	2.0	4	1.6666666666666665	1.7595375219644864	3	1.0	1.0	6	2.0	2.120886242607301	1	1.0	1.0	3	2.5	2.6625210710769323	1	1.0	1.0	4	2.0	2.0656230113121268
ndam1239	4	2.0	2.0	4	1.3333333333333333	1.3159572717098533	4	2.0	2.0	6	3.0	3.217633250377193	3	3.0	3.0	3	2.0	2.0855351524554306	1	1.0	1.0	4	3.0	3.6745872280419314
ndem1249	6	3.3	3.6056238201077018	4	1.0	1.0459227368112962	4	1.5	1.602103838416934	8	3.238095238095238	4.052073667701573	5	4.25	4.944171514532825	3	1.5	1.748056223532363	2	1.5	1.8300171939496974	7	4.166666666666667	5.920163058898018
ndog1248	6	3.3333333333333335	3.5033563821381737	4	2.0	2.0	0	0.0	0.0	8	4.333333333333334	5.066078332808455	6	5.25	5.919621372045893	2	2.0	2.0	0	0.0	0.0	6	4.833333333333333	5.5656655465876845
ndon1254	4	2.0	2.0	4	2.0	2.0	3	1.0	1.0	6	3.4000000000000004	3.786938341354887	3	3.0	3.0	5	5.0	5.0	1	1.0	1.0	5	4.25	4.284105910893484
ndra1239	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.6	1.6991542873317433	5	5.0	5.0	3	3.0	3.0	0	0.0	0.0	5	4.0	4.764537518551949
ndut1239	6	3.5	3.8107646201300263	4	1.0	1.0456303624016225	0	0.0	0.0	8	4.25	4.83579598407902	4	3.5	3.9416025725007335	3	1.5	1.7507389708040366	0	0.0	0.0	4	2.8333333333333335	3.458724751110684
ndzw1235	5	2.5	2.6644014834382816	4	1.75	1.9854713508863413	5	3.0	3.0	7	3.833333333333333	4.35939716889299	4	3.333333333333333	3.9686713571238528	4	3.5	3.2766393025149454	2	2.0	2.0	6	4.6	5.69023510664498
nene1249	4	1.6	1.3216180988121558	4	1.3333333333333333	1.7164543860569248	3	1.0	1.0	6	2.0	2.067176318672578	5	4.0	4.411241501910206	3	2.0	2.484228223488326	2	2.0	2.0	7	3.5	4.85530175877512
nepa1253	8	4.75	5.309843722575633	3	1.0	1.0	6	4.0	4.0	9	5.050000000000001	5.822717448545449	4	3.0	3.772845471514044	1	1.0	1.0	1	1.0	1.0	5	3.5238095238095237	4.388966498220993
nepa1254	6	4.0	4.0	3	1.0	1.0	6	4.0	4.0	7	4.2	4.537586636823371	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	4.2	4.5076552646901415
newa1246	6	4.0	4.0	3	1.0	1.0	6	4.0	4.0	7	4.25	4.585527621779227	3	3.0	3.0	1	1.0	1.0	1	1.0	1.0	4	3.4000000000000004	3.6432209040401538
nezp1238	4	1.8	1.9628801250571226	3	1.0	1.0	3	1.0	1.0	5	2.3333333333333335	2.835237950934814	5	4.5	4.246744176334089	4	4.0	4.0	1	1.0	1.0	6	4.666666666666667	5.435763144122284
ngaa1240	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ngad1258	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
ngad1261	5	2.6666666666666665	2.8110181005274844	4	2.0	2.0	3	1.0	1.0	7	3.75	4.036153727727216	3	2.6666666666666665	2.9881447527138927	3	3.0	3.0	1	1.0	1.0	4	3.0	3.4206867239573886
ngal1292	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ngal1293	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ngal1294	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ngam1268	5	2.6666666666666665	2.8108077539606615	4	1.0	1.124936469940871	3	1.0	1.0	7	2.9166666666666665	3.4159788692495816	3	2.6666666666666665	2.9881447527138927	2	1.0	1.1241676576263226	1	1.0	1.0	4	2.3	3.0683661715457964
ngam1284	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
ngan1291	4	1.75	1.9597737755223656	4	1.5	1.7175643125557725	3	1.0	1.0	6	2.2	3.225253046611919	4	3.5	3.460263142642434	2	1.5	1.7044347480298516	1	1.0	1.0	5	2.75	3.6304445096059252
ngan1295	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
ngan1296	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
ngan1299	4	2.0	2.0	3	1.0	1.0	4	2.0	2.0	5	2.5	2.7005662678007605	4	4.0	4.0	2	2.0	2.0	1	1.0	1.0	5	4.333333333333333	4.796423304914085
ngan1300	4	2.0	2.0	5	1.8	1.613380616313238	4	1.5	1.630968877485581	6	3.4333333333333336	3.578047585950454	4	4.0	4.0	5	3.0	3.627421330480548	2	1.5	1.8188155348950459	7	6.25	6.65456634928023
ngar1235	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ngar1283	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ngar1284	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ngar1287	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
ngar1288	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ngar1296	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ngar1297	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
ngas1238	5	2.333333333333333	2.333909477144984	3	1.0	1.0	0	0.0	0.0	6	2.9999999999999996	3.2115644181411045	3	2.333333333333333	2.652202612805694	2	2.0	2.0	0	0.0	0.0	3	2.25	2.554976782811667
ngas1240	5	2.6666666666666665	2.8108077539606615	4	1.75	1.8028439337269635	4	2.0	2.0	7	4.416666666666666	4.605729721361023	3	2.6666666666666665	2.9881447527138927	4	3.5	3.2955652519701486	1	1.0	1.0	4	3.6	3.865959997069244
ngaw1240	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
ngaz1238	8	4.416666666666667	5.459469961050412	4	1.75	1.9517160324608245	6	4.0	4.0	10	5.166666666666667	6.82235185530891	4	2.9	3.9360906169783725	4	3.5	3.5479002076962645	2	2.0	2.0	7	4.619047619047619	6.562469395129831
ngba1285	5	2.05	2.3408271409779107	4	2.0	2.0	0	0.0	0.0	7	3.05	3.9885098181848937	5	3.6666666666666665	4.127729270970974	2	2.0	2.0	0	0.0	0.0	5	3.4	3.9549559742540317
ngem1255	5	2.25	2.3952738604560597	4	1.75	1.8028439337269635	4	2.0	2.0	7	3.3333333333333335	3.9125666144636884	4	3.0	3.3195828176673086	4	3.5	3.2955652519701486	2	2.0	2.0	6	4.0	4.969309904118242
ngie1241	4	2.0	2.0	4	2.0	2.0	3	1.0	1.0	7	3.9999999999999996	4.67239654406945	3	3.0	3.0	2	2.0	2.0	2	2.0	2.0	3	2.4	2.808388285935226
ngin1247	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
ngit1239	7	4.5	4.8116516326752805	5	2.6666666666666665	2.947321814265868	4	2.0	2.0	10	5.547619047619048	7.031032296851808	5	4.6	4.9940681002376826	3	2.5	2.5479002076962645	2	2.0	2.0	7	5.238095238095238	6.509301006632858
ngiz1242	6	3.4	3.610729644100446	4	2.0	2.0	0	0.0	0.0	8	4.733333333333333	5.231887901617358	5	4.25	4.949838555632091	4	4.0	4.0	0	0.0	0.0	6	4.833333333333333	5.452231197513866
ngko1236	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.6	1.6991542873317433	5	5.0	5.0	3	3.0	3.0	0	0.0	0.0	5	4.0	4.764537518551949
ngom1271	6	3.25	3.9137356686985463	4	1.6	1.7633546381146223	4	2.0	2.0	8	3.8571428571428568	5.106223605663225	4	3.25	3.179024431231678	5	4.0	3.8434654596664126	3	3.0	3.0	7	4.5	5.7136230865416096
ngom1272	3	1.0	1.0	4	1.6666666666666665	1.8043232874578639	3	1.0	1.0	6	3.333333333333333	3.84303044546009	3	3.0	3.0	3	2.5	2.295227932789147	2	2.0	2.0	3	2.5	2.751273056479416
ngos1238	6	3.3333333333333335	3.398311947694162	4	2.0	2.0	4	2.0	2.0	8	4.0	4.596414091970051	3	2.5	2.982836378666849	3	3.0	3.0	2	2.0	2.0	5	3.333333333333333	4.652386540328993
ngum1253	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ngwe1238	4	1.75	1.690522959910043	4	1.6666666666666665	1.9530863147694766	4	2.0	2.0	6	2.5	3.0617202845991915	4	3.5	3.6469266840209866	3	2.5	2.5479002076962645	1	1.0	1.0	6	4.0	5.358924805958469
nhan1238	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
nhen1239	5	2.0	2.4925313934981435	3	1.0	1.0	0	0.0	0.0	6	2.4	3.163900150097415	5	3.333333333333333	4.071593662566302	2	2.0	2.0	0	0.0	0.0	5	3.0	3.9794588320535946
nhir1234	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
nhuw1239	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
nias1242	4	1.6666666666666665	1.740739102380149	4	1.3333333333333333	1.2700345348985573	4	2.0	2.0	6	2.75	2.959919051687441	3	2.5	2.3530733159790134	3	2.0	2.4950792868771363	1	1.0	1.0	4	2.75	3.2444785017281057
niel1243	6	3.6666666666666665	3.8108077539606615	3	1.0	1.0	5	3.0	3.0	7	3.9166666666666665	4.319928413314499	3	2.75	2.9879946527695003	1	1.0	1.0	1	1.0	1.0	4	3.2	3.6243371742910395
nige1253	6	3.6666666666666665	3.8108077539606615	3	1.0	1.0	5	3.0	3.0	7	4.166666666666666	4.504429196166519	3	2.75	2.9879946527695003	2	2.0	2.0	1	1.0	1.0	4	3.4	3.7839374465447393
nige1255	5	3.0	3.0	5	2.0	1.8229508889265191	5	3.0	3.0	8	4.0	4.488577464872515	3	3.0	3.0	2	1.3333333333333333	1.7866597475266461	1	1.0	1.0	4	2.6666666666666665	3.618313767137243
nige1257	4	2.0	2.0	4	1.6666666666666665	1.8247945021871361	4	2.0	2.0	6	3.25	3.4290871947423986	4	4.0	4.0	3	2.5	2.7783204924998444	1	1.0	1.0	5	4.25	4.746873565648374
nija1241	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
nima1245	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
nina1238	4	1.3333333333333333	1.330610450520966	3	1.0	1.0	3	1.0	1.0	5	1.75	1.9980575828644374	3	2.0	2.7575095113695682	2	2.0	2.0	1	1.0	1.0	4	2.333333333333333	3.483266587005045
ning1273	4	1.3333333333333333	1.3389880986793292	3	1.0	1.0	0	0.0	0.0	5	2.0	2.2098759007802653	3	2.0	2.3451404113349126	2	2.0	2.0	0	0.0	0.0	3	2.0	2.412341671296738
nisg1240	5	2.0	2.313578696077609	3	1.0	1.0	5	3.0	3.0	8	3.4503968253968256	3.9959456968166704	7	4.833333333333333	5.403305551284029	5	5.0	5.0	2	2.0	2.0	10	5.25	4.996856385719326
niva1238	4	2.0	2.0	3	1.0	1.0	4	2.0	2.0	5	2.5	2.914503167092341	3	3.0	3.0	5	5.0	5.0	2	2.0	2.0	6	5.0	5.552594260053503
njeb1242	5	2.6666666666666665	2.661157235835423	5	1.75	2.2309395588418575	3	1.0	1.0	8	4.466666666666666	4.681247268249111	3	2.6666666666666665	2.7318314894732323	4	2.333333333333333	3.2821291177666785	2	2.0	2.0	5	3.5	4.1074780303503236
njye1238	4	2.0	2.0	4	1.3333333333333333	1.3497405140414893	4	2.0	2.0	6	3.0	3.15408950835202	4	4.0	4.0	3	2.0	2.56881786154783	1	1.0	1.0	5	4.0	4.715039945689153
nkon1248	4	1.75	1.9858439804791923	4	1.0	1.0026389749669846	3	1.0	1.0	6	2.35	2.8151990057056064	4	3.5	3.469319779630842	3	1.5	1.7129646657364441	1	1.0	1.0	5	3.0	3.969090625439316
nobi1240	4	1.6666666666666665	1.740739102380149	3	1.0	1.0	4	2.0	2.0	5	2.5	2.588272200627484	3	2.5	2.3530733159790134	3	3.0	3.0	1	1.0	1.0	4	3.333333333333333	3.3256179648355015
noma1260	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.5	1.802392085064903	4	4.0	4.0	2	2.0	2.0	0	0.0	0.0	4	3.0	3.450052185753751
noma1263	4	1.6666666666666665	1.6532073768512385	3	1.0	1.0	3	1.0	1.0	5	1.8	2.1069798721474164	3	2.5	2.6982137273139255	2	2.0	2.0	2	2.0	2.0	5	3.0	4.117297552944956
nonu1241	4	1.75	1.9943020730176824	4	1.5	1.3405523525702767	4	2.0	2.0	6	2.3333333333333335	2.607221766507107	4	3.5	3.646099549244264	2	1.5	1.7867127549172217	2	2.0	2.0	6	3.5	4.337999333194326
noon1243	4	1.6666666666666665	1.608823628169914	3	1.0	1.0	4	2.0	2.0	5	2.5	2.6620852951518064	3	2.5	2.3530733159790134	3	3.0	3.0	1	1.0	1.0	4	3.333333333333333	3.3256179648355015
nort2626	4	1.75	1.9236408956358058	4	1.4	1.6237793904663356	0	0.0	0.0	6	3.15	3.5531503725653795	4	3.5	3.539736857357566	5	3.5	4.221288746633337	0	0.0	0.0	5	3.75	4.305845566881812
nort2627	4	1.75	1.9228733421759676	4	1.8	1.7702731569007053	0	0.0	0.0	6	3.55	3.710710170173793	4	3.5	3.1930215965555027	5	4.5	4.69806463354397	0	0.0	0.0	5	4.5	4.311633985635953
nort2641	5	2.25	2.6440890940044914	4	1.8	1.986412381239778	5	3.0	3.0	7	4.2	4.535212056146303	4	3.0	3.13299894088813	5	4.5	4.723360697485055	1	1.0	1.0	5	4.2	4.323007383838604
nort2646	4	2.0	2.0	4	1.6666666666666665	1.813798984206727	4	2.0	2.0	6	3.0	3.391584810688295	4	4.0	4.0	3	2.5	2.7783204924998444	1	1.0	1.0	5	3.75	4.310263813747786
nort2647	4	2.0	2.0	4	2.0	2.0	4	2.0	2.0	6	3.0	3.3698248904148116	4	4.0	4.0	4	4.0	4.0	1	1.0	1.0	6	4.5	4.703486079545112
nort2671	5	3.0	3.0	4	1.6666666666666665	1.830846565513187	5	3.0	3.0	7	4.0	4.049353098639032	3	3.0	3.0	3	2.5	2.784333365145307	2	2.0	2.0	5	4.0	4.496706746209359
nort2684	5	2.6666666666666665	2.6622669910337713	3	1.0	1.0	4	2.0	2.0	6	2.75	3.3873536957030987	3	2.6666666666666665	2.71950672905944	1	1.0	1.0	1	1.0	1.0	4	2.75	3.046348274139614
nort2686	3	1.0	1.0	4	1.5	1.2984592808964188	0	0.0	0.0	5	1.75	1.912497401068809	4	4.0	4.0	2	1.5	1.789772708118856	0	0.0	0.0	4	2.333333333333333	2.8820674434900315
nort2690	4	1.75	1.9817629823050338	4	1.4	1.59324701468837	4	2.0	2.0	6	2.666666666666667	3.2676189447106445	4	3.5	3.8714529730370426	5	3.5	3.9914169414321594	1	1.0	1.0	6	4.0	5.415317089008818
nort2697	6	2.0	2.144235331000918	4	2.0	2.0	4	2.0	2.0	8	3.6000000000000005	4.01052502039175	4	2.0	2.5202712488507366	4	4.0	4.0	1	1.0	1.0	5	3.0	3.5760064300792633
nort2699	4	2.0	2.0	3	1.0	1.0	3	1.0	1.0	5	2.0	2.0558897194773857	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	3.333333333333333	4.01378489254781
nort2722	5	2.75	2.9830710196295342	4	1.6666666666666665	1.763579956261677	5	3.0	3.0	7	3.75	4.226187082397288	4	3.6666666666666665	3.8827919327329687	6	5.0	5.611226671023756	3	3.0	3.0	8	6.0	7.080939919002721
nort2735	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.5	1.7845979780735144	6	6.0	6.0	3	3.0	3.0	0	0.0	0.0	6	4.5	4.954519708595843
nort2740	5	2.0	2.247148565046876	4	1.3333333333333333	1.2700345348985573	0	0.0	0.0	7	3.0	3.4928696174234513	4	2.6666666666666665	3.0566463333236586	3	2.0	2.4950792868771363	0	0.0	0.0	4	2.4	2.9043847987308284
nort2741	5	2.25	2.6057542187456537	4	1.5	1.3405523525702767	0	0.0	0.0	7	3.0	3.6847642069545836	4	3.0	3.1806399305988076	2	1.5	1.7867127549172217	0	0.0	0.0	4	2.4	2.87808992078719
nort2745	4	1.75	1.9817629823050338	4	1.0	1.0923856435843409	4	2.0	2.0	6	2.2	2.5838963069826675	4	3.5	3.8714529730370426	2	1.0	1.0855351524554306	1	1.0	1.0	5	2.75	4.102797398922494
nort2765	5	2.5	2.6476177007071446	4	1.5	1.3405523525702767	3	1.0	1.0	7	2.95	3.41364370742319	4	3.333333333333333	3.6817069724923104	2	1.5	1.7867127549172217	1	1.0	1.0	5	3.0666666666666664	4.241164872927703
nort2774	4	2.0	2.0	4	2.0	2.0	0	0.0	0.0	6	3.333333333333333	3.702087282462323	4	4.0	4.0	2	2.0	2.0	0	0.0	0.0	4	3.5	3.8183560558858898
nort2775	6	3.6666666666666665	3.8108077539606615	4	2.0	2.0	0	0.0	0.0	8	5.0	5.512895036422984	4	3.75	3.9879946527695003	2	2.0	2.0	0	0.0	0.0	4	3.5	3.8066353952845224
nort2780	5	2.333333333333333	2.3922256204908807	4	2.0	2.0	4	2.0	2.0	7	3.333333333333333	3.785493605241477	4	3.333333333333333	3.961171491922932	2	2.0	2.0	1	1.0	1.0	5	3.8	4.694439658204819
nort2784	4	2.0	2.0	4	2.0	2.0	4	2.0	2.0	6	3.0	3.3788702565921414	3	3.0	3.0	2	2.0	2.0	1	1.0	1.0	4	3.0	3.7268694133700175
nort2787	4	1.5	1.6600603079548342	4	1.5	1.3405523525702767	0	0.0	0.0	6	2.5	2.7234981773104296	4	3.0	3.243698345678315	2	1.5	1.7867127549172217	0	0.0	0.0	4	2.5	2.999911420359168
nort2795	7	5.0	5.0	6	2.85	3.4328042680838715	9	5.0	5.440239027622955	13	5.542857142857143	6.090134379077613	3	3.0	3.0	6	4.083333333333333	4.058710712195153	2	1.4285714285714286	1.3720642113641193	8	4.058585858585858	4.666080627160494
nort2810	4	1.6	1.6508031236630265	3	1.0	1.0	4	2.0	2.0	5	2.0666666666666664	2.3538689562065347	5	4.0	4.533853541036713	2	2.0	2.0	1	1.0	1.0	6	4.333333333333333	5.190268745974757
nort2815	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
nort2819	5	2.333333333333333	2.3922256204908807	4	2.0	2.0	3	1.0	1.0	7	3.083333333333333	3.6598452395590115	3	2.333333333333333	2.961171491922932	2	2.0	2.0	1	1.0	1.0	4	2.55	3.587282521244878
nort2828	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	3.0	3.0	4	4.0	4.0	4	4.0	4.0	0	0.0	0.0	4	4.0	4.0
nort2845	3	1.0	1.0	4	1.3333333333333333	1.3856629422678348	0	0.0	0.0	5	2.333333333333333	2.2743522033669596	3	3.0	3.0	3	2.0	2.5285001425465508	0	0.0	0.0	3	2.333333333333333	2.780325313458367
nort2943	3	1.0	1.0	4	1.6	1.466476196261183	3	1.0	1.0	5	2.6	2.462494889909312	4	4.0	4.0	5	4.0	4.130566783134249	1	1.0	1.0	5	4.333333333333333	4.642917076267768
nort2952	5	2.5	2.803632321645104	3	1.0	1.0	0	0.0	0.0	6	2.75	3.4208615861770295	4	3.333333333333333	3.744732066444535	1	1.0	1.0	0	0.0	0.0	4	2.75	2.5851970800211914
nort2954	3	1.0	1.0	3	1.0	1.0	3	1.0	1.0	4	1.1666666666666667	1.3423508740592944	4	4.0	4.0	1	1.0	1.0	2	2.0	2.0	6	3.5	4.449094700623579
nort2957	3	1.0	1.0	3	1.0	1.0	3	1.0	1.0	4	1.3333333333333333	1.5195608629995037	4	4.0	4.0	2	2.0	2.0	3	3.0	3.0	7	5.0	5.863071614206691
nort2966	6	3.5	3.3967308774890235	3	1.0	1.0	5	3.0	3.0	7	3.6666666666666665	3.8847687832326088	4	3.5	3.445676126539449	2	2.0	2.0	2	2.0	2.0	6	4.4	4.779731726925533
nort2972	6	3.3333333333333335	3.405211420529871	3	1.0	1.0	3	1.0	1.0	7	3.0	3.558395647072271	3	2.5	2.791857956502114	1	1.0	1.0	2	2.0	2.0	5	2.75	3.736869901629292
nort2976	5	3.0	3.0	3	1.0	1.0	5	3.0	3.0	6	3.2	3.5167345632424865	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	4.0	4.374254205926911
nort2979	3	1.0	1.0	3	1.0	1.0	3	1.0	1.0	4	1.3333333333333333	1.5167345632424865	4	4.0	4.0	2	2.0	2.0	2	2.0	2.0	6	4.0	4.873774127253383
nort2980	4	1.3333333333333333	1.3389880986793292	3	1.0	1.0	3	1.0	1.0	5	1.6666666666666665	1.9622711218489042	3	2.0	2.3451404113349126	4	4.0	4.0	2	2.0	2.0	6	3.333333333333333	4.2349920551864635
nort2984	6	3.6666666666666665	3.7723084132353426	3	1.0	1.0	5	3.0	3.0	7	3.8	4.24295739579688	3	2.75	2.9261710778540824	2	2.0	2.0	2	2.0	2.0	5	3.8000000000000003	4.333347534455318
nort3047	6	3.1666666666666665	3.5411317313312773	4	2.0	2.0	5	3.0	3.0	8	3.833333333333333	4.963316248822229	4	3.1666666666666665	3.330315146444993	3	3.0	3.0	1	1.0	1.0	6	3.8	4.617350498675753
norw1258	5	2.0	2.027244918878224	3	1.0	1.0	0	0.0	0.0	6	3.0	3.0282740655214972	4	2.6666666666666665	2.2013414248489642	4	4.0	4.0	0	0.0	0.0	4	3.0	2.5963774472102146
norw1259	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	3.0	3.0	4	4.0	4.0	4	4.0	4.0	0	0.0	0.0	4	4.0	4.0
ntch1242	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.5	2.802392085064903	5	5.0	5.0	2	2.0	2.0	0	0.0	0.0	5	4.333333333333333	4.733830861089422
ntom1248	6	3.6666666666666665	3.6522982478065273	4	1.5	1.6452040443492013	4	2.0	2.0	7	3.3000000000000003	4.061850777129201	3	2.75	2.720576523361485	2	1.5	1.9994112434130256	1	1.0	1.0	5	3.25	3.503073076263092
nubi1253	4	1.75	1.9817629823050338	4	1.5	1.6238444337478524	4	2.0	2.0	6	3.0	3.4868891296726194	4	3.5	3.8714529730370426	6	4.5	5.21333785566981	1	1.0	1.0	6	4.5	5.298888070405585
nucl1235	5	3.0	3.0	4	1.6	1.731522859717383	5	3.0	3.0	7	4.6	4.681845055171092	3	3.0	3.0	5	4.0	4.074376296305235	2	2.0	2.0	5	4.6	4.84683348871429
nucl1240	5	2.333333333333333	2.3922256204908807	4	2.0	2.0	0	0.0	0.0	7	4.333333333333333	4.406623348649336	4	3.333333333333333	3.961171491922932	3	3.0	3.0	0	0.0	0.0	4	3.6	3.974675157919868
nucl1290	5	2.5	2.656200336575918	4	1.5	1.3405523525702767	0	0.0	0.0	7	3.25	3.7352103247848474	4	3.333333333333333	3.2787245961428484	2	1.5	1.7867127549172217	0	0.0	0.0	4	2.6	2.954423344208575
nucl1301	4	2.0	2.0	4	1.6666666666666665	1.6518914261476563	4	2.0	2.0	6	3.0	3.4419330086284883	4	4.0	4.0	3	2.5	2.662545097290899	1	1.0	1.0	5	3.75	4.232925483894052
